timestamp,x,z
2020-11-19T11:33:31.333Z,0.01,0.00
2020-11-19T11:33:31.349Z,0.00,0.00
2020-11-19T11:33:31.365Z,0.01,0.00
2020-11-19T11:33:31.381Z,0.00,-0.00
2020-11-19T11:33:31.382Z,-0.01,0.01
2020-11-19T11:33:31.397Z,0.00,-0.00
2020-11-19T11:33:31.413Z,-0.00,-0.00
2020-11-19T11:33:31.429Z,-0.00,0.00
2020-11-19T11:33:31.445Z,-0.00,-0.00
2020-11-19T11:33:31.460Z,-0.00,-0.00
2020-11-19T11:33:31.462Z,-0.01,-0.01
2020-11-19T11:33:31.476Z,-0.00,-0.00
2020-11-19T11:33:31.492Z,0.01,0.00
2020-11-19T11:33:31.508Z,-0.00,-0.00
2020-11-19T11:33:31.524Z,0.00,0.00
2020-11-19T11:33:31.525Z,0.00,0.00
2020-11-19T11:33:31.540Z,0.00,0.00
2020-11-19T11:33:31.556Z,0.00,0.00
2020-11-19T11:33:31.572Z,-0.00,-0.01
2020-11-19T11:33:31.573Z,-0.00,-0.01
2020-11-19T11:33:31.588Z,-0.00,-0.01
2020-11-19T11:33:31.604Z,-0.00,0.00
2020-11-19T11:33:31.620Z,0.00,0.00
2020-11-19T11:33:31.636Z,-0.00,0.00
2020-11-19T11:33:31.637Z,-0.00,0.00
2020-11-19T11:33:31.652Z,-0.00,0.00
2020-11-19T11:33:31.668Z,0.00,0.00
2020-11-19T11:33:31.684Z,0.00,-0.01
2020-11-19T11:33:31.684Z,-0.00,0.00
2020-11-19T11:33:31.700Z,0.00,-0.00
2020-11-19T11:33:31.716Z,-0.00,-0.00
2020-11-19T11:33:31.732Z,-0.00,-0.00
2020-11-19T11:33:31.748Z,-0.00,-0.00
2020-11-19T11:33:31.764Z,-0.00,-0.00
2020-11-19T11:33:31.765Z,-0.00,-0.00
2020-11-19T11:33:31.780Z,-0.00,-0.00
2020-11-19T11:33:31.796Z,0.00,0.00
2020-11-19T11:33:31.812Z,-0.00,0.00
2020-11-19T11:33:31.815Z,0.01,0.00
2020-11-19T11:33:31.827Z,-0.00,-0.00
2020-11-19T11:33:31.843Z,0.00,0.01
2020-11-19T11:33:31.859Z,0.00,0.00
2020-11-19T11:33:31.875Z,-0.00,-0.00
2020-11-19T11:33:31.876Z,-0.00,-0.01
2020-11-19T11:33:31.891Z,-0.00,-0.00
2020-11-19T11:33:31.907Z,0.00,-0.00
2020-11-19T11:33:31.923Z,-0.00,0.00
2020-11-19T11:33:31.939Z,0.00,0.00
2020-11-19T11:33:31.939Z,0.01,0.00
2020-11-19T11:33:31.955Z,0.00,-0.00
2020-11-19T11:33:31.971Z,-0.00,-0.00
2020-11-19T11:33:31.987Z,-0.00,-0.01
2020-11-19T11:33:32.003Z,-0.01,0.01
2020-11-19T11:33:32.003Z,-0.00,-0.00
2020-11-19T11:33:32.019Z,0.03,-0.07
2020-11-19T11:33:32.035Z,0.05,-0.04
2020-11-19T11:33:32.051Z,-0.01,0.01
2020-11-19T11:33:32.067Z,-0.03,0.00
2020-11-19T11:33:32.067Z,-0.00,0.02
2020-11-19T11:33:32.083Z,-0.04,0.06
2020-11-19T11:33:32.099Z,-0.03,0.05
2020-11-19T11:33:32.115Z,-0.01,0.03
2020-11-19T11:33:32.130Z,-0.02,0.02
2020-11-19T11:33:32.132Z,0.01,-0.02
2020-11-19T11:33:32.146Z,0.04,-0.06
2020-11-19T11:33:32.162Z,0.07,-0.08
2020-11-19T11:33:32.178Z,0.03,-0.05
2020-11-19T11:33:32.182Z,0.03,-0.03
2020-11-19T11:33:32.194Z,-0.01,0.02
2020-11-19T11:33:32.210Z,-0.04,0.05
2020-11-19T11:33:32.226Z,-0.04,0.07
2020-11-19T11:33:32.242Z,-0.05,0.06
2020-11-19T11:33:32.242Z,-0.04,0.05
2020-11-19T11:33:32.258Z,-0.01,0.00
2020-11-19T11:33:32.274Z,0.03,-0.04
2020-11-19T11:33:32.290Z,0.04,-0.07
2020-11-19T11:33:32.306Z,0.05,-0.08
2020-11-19T11:33:32.306Z,0.03,-0.06
2020-11-19T11:33:32.322Z,0.01,-0.01
2020-11-19T11:33:32.338Z,-0.02,0.04
2020-11-19T11:33:32.354Z,-0.04,0.06
2020-11-19T11:33:32.354Z,-0.05,0.07
2020-11-19T11:33:32.370Z,-0.02,0.04
2020-11-19T11:33:32.386Z,0.00,-0.00
2020-11-19T11:33:32.402Z,0.02,-0.03
2020-11-19T11:33:32.418Z,0.05,-0.06
2020-11-19T11:33:32.418Z,0.03,-0.06
2020-11-19T11:33:32.433Z,0.01,-0.04
2020-11-19T11:33:32.449Z,-0.01,-0.02
2020-11-19T11:33:32.465Z,-0.03,0.02
2020-11-19T11:33:32.481Z,-0.03,0.03
2020-11-19T11:33:32.482Z,-0.00,0.05
2020-11-19T11:33:32.497Z,-0.03,0.07
2020-11-19T11:33:32.513Z,-0.04,0.03
2020-11-19T11:33:32.529Z,0.04,-0.03
2020-11-19T11:33:32.545Z,-0.01,-0.01
2020-11-19T11:33:32.549Z,-0.01,-0.02
2020-11-19T11:33:32.561Z,-0.00,-0.03
2020-11-19T11:33:32.577Z,-0.07,0.03
2020-11-19T11:33:32.593Z,-0.04,0.02
2020-11-19T11:33:32.609Z,-0.02,0.02
2020-11-19T11:33:32.609Z,-0.02,0.03
2020-11-19T11:33:32.625Z,0.01,-0.00
2020-11-19T11:33:32.641Z,0.03,-0.02
2020-11-19T11:33:32.657Z,0.03,-0.01
2020-11-19T11:33:32.673Z,0.02,-0.03
2020-11-19T11:33:32.673Z,0.03,-0.05
2020-11-19T11:33:32.689Z,-0.02,-0.05
2020-11-19T11:33:32.705Z,-0.06,-0.02
2020-11-19T11:33:32.721Z,-0.08,0.00
2020-11-19T11:33:32.737Z,-0.01,-0.03
2020-11-19T11:33:32.738Z,-0.04,0.02
2020-11-19T11:33:32.753Z,0.01,-0.01
2020-11-19T11:33:32.768Z,0.04,-0.02
2020-11-19T11:33:32.784Z,0.01,-0.02
2020-11-19T11:33:32.800Z,0.03,-0.05
2020-11-19T11:33:32.801Z,0.03,-0.07
2020-11-19T11:33:32.816Z,0.00,-0.07
2020-11-19T11:33:32.832Z,-0.01,-0.07
2020-11-19T11:33:32.849Z,-0.04,-0.04
2020-11-19T11:33:32.864Z,-0.03,-0.04
2020-11-19T11:33:32.880Z,0.02,-0.06
2020-11-19T11:33:32.884Z,-0.02,0.00
2020-11-19T11:33:32.896Z,0.04,0.04
2020-11-19T11:33:32.912Z,0.02,-0.05
2020-11-19T11:33:32.928Z,-0.01,-0.11
2020-11-19T11:33:32.944Z,-0.05,-0.11
2020-11-19T11:33:32.945Z,0.01,-0.15
2020-11-19T11:33:32.960Z,0.04,-0.14
2020-11-19T11:33:32.976Z,0.02,-0.07
2020-11-19T11:33:32.992Z,-0.02,-0.01
2020-11-19T11:33:33.008Z,0.03,-0.02
2020-11-19T11:33:33.008Z,-0.03,0.04
2020-11-19T11:33:33.024Z,-0.04,0.01
2020-11-19T11:33:33.040Z,-0.02,-0.06
2020-11-19T11:33:33.056Z,-0.01,-0.10
2020-11-19T11:33:33.072Z,0.03,-0.17
2020-11-19T11:33:33.072Z,0.04,-0.18
2020-11-19T11:33:33.088Z,0.04,-0.16
2020-11-19T11:33:33.103Z,0.05,-0.15
2020-11-19T11:33:33.119Z,0.03,-0.13
2020-11-19T11:33:33.135Z,0.01,-0.10
2020-11-19T11:33:33.136Z,-0.01,-0.09
2020-11-19T11:33:33.151Z,-0.01,-0.12
2020-11-19T11:33:33.167Z,0.02,-0.17
2020-11-19T11:33:33.183Z,0.03,-0.21
2020-11-19T11:33:33.199Z,0.01,-0.21
2020-11-19T11:33:33.200Z,0.03,-0.27
2020-11-19T11:33:33.215Z,0.02,-0.29
2020-11-19T11:33:33.231Z,0.02,-0.31
2020-11-19T11:33:33.247Z,-0.02,-0.25
2020-11-19T11:33:33.263Z,-0.17,-0.09
2020-11-19T11:33:33.265Z,0.04,-0.32
2020-11-19T11:33:33.279Z,0.02,-0.27
2020-11-19T11:33:33.295Z,0.01,-0.26
2020-11-19T11:33:33.311Z,0.06,-0.37
2020-11-19T11:33:33.327Z,0.02,-0.40
2020-11-19T11:33:33.327Z,0.04,-0.50
