timestamp,x,z
2020-11-21T07:31:51.491Z,-0.00,0.00
2020-11-21T07:31:51.492Z,0.00,0.01
2020-11-21T07:31:51.507Z,-0.00,0.01
2020-11-21T07:31:51.526Z,-0.00,0.00
2020-11-21T07:31:51.539Z,0.00,-0.00
2020-11-21T07:31:51.540Z,-0.00,0.00
2020-11-21T07:31:51.555Z,-0.00,0.00
2020-11-21T07:31:51.571Z,-0.00,-0.00
2020-11-21T07:31:51.587Z,-0.00,0.00
2020-11-21T07:31:51.617Z,-0.00,-0.00
2020-11-21T07:31:51.619Z,0.00,-0.00
2020-11-21T07:31:51.624Z,-0.00,-0.00
2020-11-21T07:31:51.634Z,-0.00,0.00
2020-11-21T07:31:51.650Z,-0.00,-0.00
2020-11-21T07:31:51.667Z,0.00,-0.00
2020-11-21T07:31:51.682Z,0.00,-0.01
2020-11-21T07:31:51.683Z,0.00,-0.01
2020-11-21T07:31:51.698Z,0.00,0.00
2020-11-21T07:31:51.714Z,-0.00,-0.00
2020-11-21T07:31:51.730Z,0.00,0.00
2020-11-21T07:31:51.731Z,0.00,-0.00
2020-11-21T07:31:51.746Z,0.00,-0.00
2020-11-21T07:31:51.762Z,0.00,0.00
2020-11-21T07:31:51.778Z,0.00,-0.00
2020-11-21T07:31:51.779Z,-0.01,0.00
2020-11-21T07:31:51.794Z,0.00,0.01
2020-11-21T07:31:51.810Z,-0.00,0.00
2020-11-21T07:31:51.827Z,0.00,-0.00
2020-11-21T07:31:51.842Z,-0.00,0.00
2020-11-21T07:31:51.847Z,-0.00,0.01
2020-11-21T07:31:51.858Z,-0.00,0.00
2020-11-21T07:31:51.875Z,-0.00,0.00
2020-11-21T07:31:51.892Z,-0.00,-0.00
2020-11-21T07:31:51.912Z,-0.00,0.01
2020-11-21T07:31:51.913Z,-0.00,0.00
2020-11-21T07:31:51.926Z,0.00,-0.00
2020-11-21T07:31:51.937Z,-0.00,0.00
2020-11-21T07:31:51.953Z,0.00,0.00
2020-11-21T07:31:51.954Z,0.00,0.01
2020-11-21T07:31:51.969Z,-0.00,0.00
2020-11-21T07:31:51.985Z,-0.00,0.00
2020-11-21T07:31:52.001Z,-0.01,0.01
2020-11-21T07:31:52.017Z,0.00,-0.00
2020-11-21T07:31:52.018Z,-0.00,0.01
2020-11-21T07:31:52.033Z,0.00,-0.00
2020-11-21T07:31:52.049Z,-0.00,0.01
2020-11-21T07:31:52.065Z,0.00,0.00
2020-11-21T07:31:52.070Z,0.01,-0.00
2020-11-21T07:31:52.081Z,0.00,0.00
2020-11-21T07:31:52.097Z,-0.00,-0.00
2020-11-21T07:31:52.113Z,-0.00,-0.00
2020-11-21T07:31:52.129Z,-0.01,-0.01
2020-11-21T07:31:52.129Z,0.01,-0.00
2020-11-21T07:31:52.145Z,-0.01,0.01
2020-11-21T07:31:52.161Z,-0.00,0.00
2020-11-21T07:31:52.176Z,-0.00,0.01
2020-11-21T07:31:52.193Z,-0.00,0.01
2020-11-21T07:31:52.193Z,-0.00,0.00
2020-11-21T07:31:52.208Z,-0.01,0.01
2020-11-21T07:31:52.224Z,0.00,-0.01
2020-11-21T07:31:52.240Z,0.00,0.00
2020-11-21T07:31:52.243Z,-0.00,0.00
2020-11-21T07:31:52.257Z,0.00,0.00
2020-11-21T07:31:52.272Z,-0.00,0.00
2020-11-21T07:31:52.288Z,0.00,-0.00
2020-11-21T07:31:52.289Z,0.00,0.00
2020-11-21T07:31:52.304Z,-0.00,0.00
2020-11-21T07:31:52.320Z,-0.00,0.00
2020-11-21T07:31:52.336Z,0.00,0.00
2020-11-21T07:31:52.336Z,0.00,0.00
2020-11-21T07:31:52.352Z,-0.00,-0.00
2020-11-21T07:31:52.368Z,0.00,-0.00
2020-11-21T07:31:52.384Z,-0.00,-0.00
2020-11-21T07:31:52.400Z,0.00,0.00
2020-11-21T07:31:52.400Z,-0.00,0.00
2020-11-21T07:31:52.416Z,-0.00,0.00
2020-11-21T07:31:52.432Z,-0.00,-0.00
2020-11-21T07:31:52.448Z,-0.00,-0.00
2020-11-21T07:31:52.464Z,-0.00,0.00
2020-11-21T07:31:52.464Z,0.00,0.00
2020-11-21T07:31:52.479Z,0.00,0.00
2020-11-21T07:31:52.495Z,0.00,-0.00
2020-11-21T07:31:52.511Z,-0.00,-0.00
2020-11-21T07:31:52.527Z,0.00,0.00
2020-11-21T07:31:52.528Z,-0.01,0.00
2020-11-21T07:31:52.543Z,0.00,-0.00
2020-11-21T07:31:52.559Z,-0.00,0.01
2020-11-21T07:31:52.576Z,-0.01,0.00
2020-11-21T07:31:52.578Z,0.00,-0.00
2020-11-21T07:31:52.591Z,-0.01,0.00
2020-11-21T07:31:52.607Z,0.00,0.00
2020-11-21T07:31:52.623Z,0.00,0.00
2020-11-21T07:31:52.628Z,-0.00,0.00
2020-11-21T07:31:52.639Z,0.00,0.00
2020-11-21T07:31:52.655Z,-0.00,-0.00
2020-11-21T07:31:52.671Z,-0.00,-0.00
2020-11-21T07:31:52.687Z,-0.00,0.00
2020-11-21T07:31:52.687Z,-0.00,0.00
2020-11-21T07:31:52.703Z,0.01,-0.01
2020-11-21T07:31:52.719Z,-0.00,0.00
2020-11-21T07:31:52.735Z,-0.00,-0.00
2020-11-21T07:31:52.750Z,0.00,-0.00
2020-11-21T07:31:52.766Z,-0.00,-0.00
2020-11-21T07:31:52.767Z,-0.00,0.01
2020-11-21T07:31:52.782Z,0.00,0.00
2020-11-21T07:31:52.798Z,0.00,0.00
2020-11-21T07:31:52.814Z,-0.00,-0.01
2020-11-21T07:31:52.815Z,0.00,0.00
2020-11-21T07:31:52.830Z,-0.00,0.00
2020-11-21T07:31:52.846Z,0.00,-0.00
2020-11-21T07:31:52.862Z,-0.00,-0.00
2020-11-21T07:31:52.878Z,0.00,-0.00
2020-11-21T07:31:52.879Z,0.00,0.00
2020-11-21T07:31:52.894Z,-0.00,0.00
2020-11-21T07:31:52.910Z,0.00,-0.00
2020-11-21T07:31:52.926Z,-0.00,-0.00
2020-11-21T07:31:52.942Z,-0.00,-0.00
2020-11-21T07:31:52.943Z,-0.00,0.00
2020-11-21T07:31:52.958Z,-0.00,0.01
2020-11-21T07:31:52.974Z,0.00,-0.00
2020-11-21T07:31:52.990Z,0.00,0.00
2020-11-21T07:31:52.994Z,-0.00,-0.01
2020-11-21T07:31:53.006Z,0.00,-0.01
2020-11-21T07:31:53.022Z,-0.00,0.01
2020-11-21T07:31:53.037Z,-0.00,-0.01
2020-11-21T07:31:53.053Z,-0.00,-0.00
2020-11-21T07:31:53.054Z,0.00,0.00
2020-11-21T07:31:53.069Z,-0.00,-0.00
2020-11-21T07:31:53.085Z,-0.00,0.00
2020-11-21T07:31:53.101Z,0.01,-0.00
2020-11-21T07:31:53.117Z,0.00,-0.00
2020-11-21T07:31:53.133Z,-0.00,-0.00
2020-11-21T07:31:53.134Z,-0.00,0.01
2020-11-21T07:31:53.149Z,0.00,0.00
2020-11-21T07:31:53.165Z,-0.00,-0.00
2020-11-21T07:31:53.181Z,-0.00,-0.00
2020-11-21T07:31:53.197Z,-0.00,-0.00
2020-11-21T07:31:53.197Z,-0.00,0.00
2020-11-21T07:31:53.213Z,0.00,0.00
2020-11-21T07:31:53.229Z,0.00,0.00
2020-11-21T07:31:53.245Z,-0.00,0.00
2020-11-21T07:31:53.245Z,0.00,-0.01
2020-11-21T07:31:53.261Z,-0.00,0.01
2020-11-21T07:31:53.277Z,0.00,-0.01
2020-11-21T07:31:53.293Z,-0.00,0.00
2020-11-21T07:31:53.309Z,-0.00,-0.00
2020-11-21T07:31:53.310Z,-0.00,0.01
2020-11-21T07:31:53.325Z,-0.00,0.00
2020-11-21T07:31:53.341Z,0.00,-0.00
2020-11-21T07:31:53.358Z,0.00,0.00
2020-11-21T07:31:53.361Z,-0.00,0.00
2020-11-21T07:31:53.372Z,-0.00,0.01
2020-11-21T07:31:53.388Z,0.00,-0.01
2020-11-21T07:31:53.405Z,0.00,0.00
2020-11-21T07:31:53.420Z,-0.00,-0.01
2020-11-21T07:31:53.421Z,-0.00,0.00
2020-11-21T07:31:53.436Z,0.00,0.00
2020-11-21T07:31:53.452Z,0.00,0.01
2020-11-21T07:31:53.468Z,0.00,-0.00
2020-11-21T07:31:53.468Z,-0.00,0.01
2020-11-21T07:31:53.484Z,-0.00,0.00
2020-11-21T07:31:53.500Z,0.00,0.01
2020-11-21T07:31:53.516Z,0.00,0.00
2020-11-21T07:31:53.517Z,0.01,-0.01
2020-11-21T07:31:53.532Z,-0.00,0.00
2020-11-21T07:31:53.548Z,0.01,0.00
2020-11-21T07:31:53.564Z,-0.00,0.00
2020-11-21T07:31:53.564Z,-0.00,0.00
2020-11-21T07:31:53.580Z,-0.00,0.00
2020-11-21T07:31:53.596Z,-0.00,0.00
2020-11-21T07:31:53.612Z,0.00,0.01
2020-11-21T07:31:53.627Z,0.00,-0.00
2020-11-21T07:31:53.628Z,0.00,-0.00
2020-11-21T07:31:53.644Z,0.00,-0.00
2020-11-21T07:31:53.659Z,-0.00,0.00
2020-11-21T07:31:53.675Z,0.00,-0.00
2020-11-21T07:31:53.677Z,0.00,0.00
2020-11-21T07:31:53.691Z,-0.00,-0.00
2020-11-21T07:31:53.708Z,-0.01,0.00
2020-11-21T07:31:53.723Z,-0.00,0.00
2020-11-21T07:31:53.739Z,0.01,-0.01
2020-11-21T07:31:53.740Z,-0.01,0.01
2020-11-21T07:31:53.755Z,0.01,0.00
2020-11-21T07:31:53.771Z,0.01,0.00
2020-11-21T07:31:53.787Z,0.00,-0.00
2020-11-21T07:31:53.787Z,-0.01,0.01
2020-11-21T07:31:53.803Z,-0.00,-0.01
2020-11-21T07:31:53.819Z,-0.00,-0.00
2020-11-21T07:31:53.835Z,-0.00,-0.00
2020-11-21T07:31:53.851Z,0.01,-0.02
2020-11-21T07:31:53.867Z,-0.01,-0.00
2020-11-21T07:31:53.867Z,0.01,-0.01
2020-11-21T07:31:53.883Z,0.00,-0.01
2020-11-21T07:31:53.898Z,-0.00,0.01
2020-11-21T07:31:53.915Z,-0.00,0.00
2020-11-21T07:31:53.930Z,-0.00,0.01
2020-11-21T07:31:53.931Z,0.01,-0.00
2020-11-21T07:31:53.946Z,-0.00,0.01
2020-11-21T07:31:53.962Z,-0.01,0.01
2020-11-21T07:31:53.978Z,-0.01,0.00
2020-11-21T07:31:53.979Z,0.00,-0.01
2020-11-21T07:31:53.994Z,-0.00,-0.00
2020-11-21T07:31:54.010Z,-0.00,-0.01
2020-11-21T07:31:54.026Z,0.00,-0.00
2020-11-21T07:31:54.042Z,0.00,0.00
2020-11-21T07:31:54.044Z,0.01,-0.01
2020-11-21T07:31:54.058Z,0.00,0.01
2020-11-21T07:31:54.074Z,-0.01,0.00
2020-11-21T07:31:54.090Z,0.01,-0.01
2020-11-21T07:31:54.107Z,-0.00,-0.01
2020-11-21T07:31:54.110Z,-0.00,-0.01
2020-11-21T07:31:54.122Z,-0.00,0.01
2020-11-21T07:31:54.138Z,-0.00,0.00
2020-11-21T07:31:54.154Z,0.01,0.00
2020-11-21T07:31:54.154Z,0.00,0.00
2020-11-21T07:31:54.170Z,0.01,-0.00
2020-11-21T07:31:54.186Z,0.01,-0.00
2020-11-21T07:31:54.201Z,-0.00,0.01
2020-11-21T07:31:54.217Z,0.00,-0.01
2020-11-21T07:31:54.218Z,-0.01,0.00
2020-11-21T07:31:54.233Z,0.00,-0.00
2020-11-21T07:31:54.249Z,0.00,0.00
2020-11-21T07:31:54.265Z,-0.01,0.00
2020-11-21T07:31:54.266Z,0.01,-0.00
2020-11-21T07:31:54.281Z,-0.01,0.00
2020-11-21T07:31:54.297Z,0.00,0.01
2020-11-21T07:31:54.313Z,0.00,-0.00
2020-11-21T07:31:54.329Z,0.00,0.00
2020-11-21T07:31:54.329Z,-0.00,0.00
2020-11-21T07:31:54.345Z,-0.00,0.00
2020-11-21T07:31:54.361Z,-0.00,0.00
2020-11-21T07:31:54.377Z,0.00,-0.00
2020-11-21T07:31:54.377Z,-0.01,0.01
2020-11-21T07:31:54.393Z,-0.00,0.01
2020-11-21T07:31:54.409Z,0.00,0.00
2020-11-21T07:31:54.425Z,0.00,0.00
2020-11-21T07:31:54.427Z,-0.00,0.01
2020-11-21T07:31:54.441Z,-0.00,0.00
2020-11-21T07:31:54.457Z,-0.00,0.00
2020-11-21T07:31:54.473Z,0.00,-0.01
2020-11-21T07:31:54.488Z,0.01,-0.01
2020-11-21T07:31:54.489Z,-0.00,-0.00
2020-11-21T07:31:54.504Z,-0.00,0.01
2020-11-21T07:31:54.520Z,-0.00,0.00
2020-11-21T07:31:54.536Z,0.00,-0.00
2020-11-21T07:31:54.552Z,0.01,-0.00
2020-11-21T07:31:54.553Z,-0.00,-0.01
2020-11-21T07:31:54.568Z,-0.00,-0.00
2020-11-21T07:31:54.584Z,0.00,0.00
2020-11-21T07:31:54.600Z,0.00,0.00
2020-11-21T07:31:54.601Z,0.00,0.00
2020-11-21T07:31:54.616Z,0.00,0.00
2020-11-21T07:31:54.632Z,-0.01,0.00
2020-11-21T07:31:54.648Z,-0.00,0.00
2020-11-21T07:31:54.664Z,0.01,-0.01
2020-11-21T07:31:54.664Z,-0.01,0.00
2020-11-21T07:31:54.680Z,0.00,-0.00
2020-11-21T07:31:54.696Z,0.00,0.00
2020-11-21T07:31:54.712Z,-0.01,0.01
2020-11-21T07:31:54.712Z,0.00,0.00
2020-11-21T07:31:54.728Z,0.00,0.01
2020-11-21T07:31:54.744Z,-0.00,0.01
2020-11-21T07:31:54.760Z,0.01,0.00
2020-11-21T07:31:54.760Z,0.00,-0.00
2020-11-21T07:31:54.776Z,-0.01,0.00
2020-11-21T07:31:54.791Z,-0.01,-0.00
2020-11-21T07:31:54.807Z,-0.00,0.00
2020-11-21T07:31:54.823Z,-0.00,-0.01
2020-11-21T07:31:54.828Z,-0.01,-0.00
