timestamp,x,z
2020-10-29T07:41:06.338Z,�0.00,-0.01
2020-10-29T07:41:06.354Z,-0.00,-0.00
2020-10-29T07:41:06.370Z,-0.00,-0.00
2020-10-29T07:41:06.371Z,-0.00,0.00
2020-10-29T07:41:06.386Z,0.00,0.00
2020-10-29T07:41:06.402Z,0.00,0.01
2020-10-29T07:41:06.418Z,0.00,-0.00
2020-10-29T07:41:06.421Z,0.00,0.00
2020-10-29T07:41:06.433Z,0.00,-0.01
2020-10-29T07:41:06.449Z,0.00,-0.00
2020-10-29T07:41:06.466Z,0.00,-0.00
2020-10-29T07:41:06.472Z,-0.00,-0.00
2020-10-29T07:41:06.481Z,0.00,0.00
2020-10-29T07:41:06.497Z,-0.00,-0.00
2020-10-29T07:41:06.513Z,-0.00,-0.00
2020-10-29T07:41:06.530Z,0.01,-0.00
2020-10-29T07:41:06.530Z,0.00,-0.00
2020-10-29T07:41:06.545Z,0.00,0.01
2020-10-29T07:41:06.561Z,0.00,-0.01
2020-10-29T07:41:06.577Z,0.00,-0.00
2020-10-29T07:41:06.593Z,-0.00,-0.00
2020-10-29T07:41:06.593Z,0.00,0.00
2020-10-29T07:41:06.608Z,0.00,-0.00
2020-10-29T07:41:06.625Z,0.00,-0.00
2020-10-29T07:41:06.640Z,-0.00,-0.00
2020-10-29T07:41:06.656Z,-0.00,-0.00
2020-10-29T07:41:06.657Z,-0.00,-0.00
2020-10-29T07:41:06.672Z,0.00,0.00
2020-10-29T07:41:06.688Z,0.00,-0.01
2020-10-29T07:41:06.704Z,0.00,-0.00
2020-10-29T07:41:06.720Z,-0.00,0.01
2020-10-29T07:41:06.721Z,0.00,0.00
2020-10-29T07:41:06.736Z,-0.00,0.00
2020-10-29T07:41:06.752Z,-0.00,0.00
2020-10-29T07:41:06.768Z,-0.00,-0.00
2020-10-29T07:41:06.784Z,0.00,-0.00
2020-10-29T07:41:06.787Z,-0.00,0.00
2020-10-29T07:41:06.800Z,-0.00,0.00
2020-10-29T07:41:06.816Z,0.00,-0.00
2020-10-29T07:41:06.831Z,0.00,-0.01
2020-10-29T07:41:06.832Z,0.00,-0.01
2020-10-29T07:41:06.847Z,0.00,0.00
2020-10-29T07:41:06.863Z,0.00,-0.00
2020-10-29T07:41:06.879Z,0.00,0.00
2020-10-29T07:41:06.880Z,0.00,0.00
2020-10-29T07:41:06.895Z,-0.00,-0.00
2020-10-29T07:41:06.911Z,0.00,-0.00
2020-10-29T07:41:06.927Z,0.00,-0.00
2020-10-29T07:41:06.943Z,-0.00,0.00
