timestamp,x,z
2020-11-02T09:26:23.128Z,0.00,-0.00
2020-11-02T09:26:23.131Z,-0.00,0.00
2020-11-02T09:26:23.144Z,-0.00,0.00
2020-11-02T09:26:23.160Z,0.00,0.00
2020-11-02T09:26:23.176Z,-0.00,0.00
2020-11-02T09:26:23.177Z,0.00,-0.00
2020-11-02T09:26:23.192Z,0.00,0.00
2020-11-02T09:26:23.208Z,0.00,-0.00
2020-11-02T09:26:23.224Z,0.00,-0.00
2020-11-02T09:26:23.240Z,-0.00,-0.00
2020-11-02T09:26:23.241Z,0.00,-0.00
2020-11-02T09:26:23.256Z,0.00,-0.00
2020-11-02T09:26:23.272Z,-0.00,0.01
2020-11-02T09:26:23.288Z,-0.00,-0.00
2020-11-02T09:26:23.304Z,-0.00,-0.00
2020-11-02T09:26:23.305Z,0.00,0.01
2020-11-02T09:26:23.319Z,-0.00,-0.00
2020-11-02T09:26:23.336Z,-0.00,-0.00
2020-11-02T09:26:23.351Z,-0.00,-0.01
2020-11-02T09:26:23.368Z,0.00,-0.00
2020-11-02T09:26:23.371Z,-0.00,0.01
2020-11-02T09:26:23.383Z,0.00,0.01
2020-11-02T09:26:23.399Z,0.00,0.01
2020-11-02T09:26:23.415Z,-0.00,-0.00
2020-11-02T09:26:23.431Z,-0.00,0.01
2020-11-02T09:26:23.432Z,-0.00,0.00
2020-11-02T09:26:23.447Z,0.00,-0.00
2020-11-02T09:26:23.463Z,-0.00,0.00
2020-11-02T09:26:23.479Z,0.00,0.00
2020-11-02T09:26:23.479Z,-0.00,-0.00
2020-11-02T09:26:23.495Z,-0.00,0.00
2020-11-02T09:26:23.511Z,-0.00,-0.00
2020-11-02T09:26:23.527Z,0.00,-0.00
2020-11-02T09:26:23.543Z,-0.00,0.00
2020-11-02T09:26:23.543Z,0.00,0.00
2020-11-02T09:26:23.559Z,-0.00,-0.00
2020-11-02T09:26:23.574Z,-0.00,-0.00
2020-11-02T09:26:23.590Z,0.00,0.00
2020-11-02T09:26:23.606Z,-0.00,-0.00
2020-11-02T09:26:23.607Z,0.00,-0.01
2020-11-02T09:26:23.622Z,0.00,0.00
2020-11-02T09:26:23.639Z,-0.00,0.00
2020-11-02T09:26:23.654Z,0.00,0.00
2020-11-02T09:26:23.655Z,0.00,0.00
2020-11-02T09:26:23.670Z,-0.00,0.00
2020-11-02T09:26:23.686Z,-0.00,-0.00
2020-11-02T09:26:23.702Z,-0.00,0.01
2020-11-02T09:26:23.718Z,-0.00,0.00
2020-11-02T09:26:23.720Z,0.00,0.00
2020-11-02T09:26:23.734Z,-0.00,-0.00
2020-11-02T09:26:23.750Z,0.00,0.01
2020-11-02T09:26:23.766Z,0.00,0.00
2020-11-02T09:26:23.767Z,-0.01,-0.00
2020-11-02T09:26:23.782Z,-0.00,-0.00
2020-11-02T09:26:23.798Z,-0.00,0.00
2020-11-02T09:26:23.814Z,0.00,-0.00
2020-11-02T09:26:23.830Z,0.00,0.00
2020-11-02T09:26:23.830Z,-0.00,0.01
2020-11-02T09:26:23.846Z,-0.00,-0.00
2020-11-02T09:26:23.861Z,-0.00,-0.00
2020-11-02T09:26:23.877Z,-0.00,0.00
2020-11-02T09:26:23.893Z,0.00,0.00
2020-11-02T09:26:23.894Z,-0.00,0.00
2020-11-02T09:26:23.909Z,0.00,0.00
2020-11-02T09:26:23.925Z,-0.00,0.00
2020-11-02T09:26:23.941Z,0.00,0.00
2020-11-02T09:26:23.942Z,-0.00,0.00
2020-11-02T09:26:23.957Z,-0.00,0.00
2020-11-02T09:26:23.973Z,-0.00,0.00
2020-11-02T09:26:23.989Z,0.01,-0.01
2020-11-02T09:26:24.005Z,-0.00,0.00
2020-11-02T09:26:24.006Z,-0.00,-0.00
2020-11-02T09:26:24.021Z,-0.00,0.01
2020-11-02T09:26:24.038Z,-0.01,0.00
2020-11-02T09:26:24.053Z,0.01,-0.00
2020-11-02T09:26:24.069Z,-0.00,0.00
2020-11-02T09:26:24.071Z,-0.00,0.00
2020-11-02T09:26:24.085Z,-0.00,0.00
2020-11-02T09:26:24.101Z,-0.00,-0.00
2020-11-02T09:26:24.117Z,-0.00,-0.01
2020-11-02T09:26:24.132Z,-0.00,0.00
2020-11-02T09:26:24.138Z,-0.00,-0.00
