timestamp,x,z
2020-11-02T09:12:54.446Z,0.00,0.00
2020-11-02T09:12:54.462Z,0.00,0.00
2020-11-02T09:12:54.478Z,-0.00,-0.00
2020-11-02T09:12:54.494Z,-0.00,-0.00
2020-11-02T09:12:54.509Z,-0.00,0.00
2020-11-02T09:12:54.525Z,-0.00,-0.00
2020-11-02T09:12:54.530Z,-0.00,0.00
2020-11-02T09:12:54.541Z,0.00,-0.00
2020-11-02T09:12:54.557Z,-0.00,0.00
2020-11-02T09:12:54.573Z,0.00,0.00
2020-11-02T09:12:54.574Z,-0.00,-0.00
2020-11-02T09:12:54.589Z,-0.00,-0.00
2020-11-02T09:12:54.605Z,0.00,-0.01
2020-11-02T09:12:54.621Z,-0.00,0.00
2020-11-02T09:12:54.637Z,-0.00,-0.00
2020-11-02T09:12:54.653Z,0.00,-0.01
2020-11-02T09:12:54.654Z,0.00,0.00
2020-11-02T09:12:54.669Z,0.00,-0.00
2020-11-02T09:12:54.685Z,-0.00,-0.01
2020-11-02T09:12:54.701Z,-0.00,-0.00
2020-11-02T09:12:54.701Z,0.00,0.00
2020-11-02T09:12:54.717Z,-0.00,0.00
2020-11-02T09:12:54.733Z,0.00,0.00
2020-11-02T09:12:54.749Z,0.00,0.00
2020-11-02T09:12:54.749Z,0.00,0.00
2020-11-02T09:12:54.764Z,-0.00,0.00
2020-11-02T09:12:54.780Z,0.00,0.00
2020-11-02T09:12:54.796Z,0.00,0.00
2020-11-02T09:12:54.797Z,-0.00,0.00
2020-11-02T09:12:54.812Z,0.00,-0.00
2020-11-02T09:12:54.828Z,-0.00,0.00
2020-11-02T09:12:54.844Z,-0.00,-0.00
2020-11-02T09:12:54.860Z,0.00,-0.00
2020-11-02T09:12:54.862Z,-0.00,0.01
2020-11-02T09:12:54.876Z,0.00,-0.00
2020-11-02T09:12:54.892Z,-0.00,-0.00
2020-11-02T09:12:54.908Z,-0.00,0.00
2020-11-02T09:12:54.924Z,0.00,0.00
2020-11-02T09:12:54.930Z,-0.00,-0.00
2020-11-02T09:12:54.940Z,-0.00,0.00
2020-11-02T09:12:54.956Z,0.00,-0.00
2020-11-02T09:12:54.972Z,-0.00,0.00
2020-11-02T09:12:54.988Z,-0.00,0.00
2020-11-02T09:12:54.988Z,-0.00,0.01
2020-11-02T09:12:55.004Z,0.00,0.00
2020-11-02T09:12:55.020Z,-0.00,0.00
2020-11-02T09:12:55.035Z,-0.00,-0.00
2020-11-02T09:12:55.051Z,0.00,-0.00
2020-11-02T09:12:55.052Z,0.00,0.00
2020-11-02T09:12:55.067Z,-0.00,0.01
2020-11-02T09:12:55.083Z,0.00,-0.00
2020-11-02T09:12:55.099Z,-0.00,0.00
2020-11-02T09:12:55.100Z,0.00,0.00
2020-11-02T09:12:55.115Z,0.00,0.00
2020-11-02T09:12:55.131Z,0.00,-0.00
2020-11-02T09:12:55.147Z,0.00,-0.00
2020-11-02T09:12:55.148Z,0.00,-0.00
2020-11-02T09:12:55.163Z,0.00,-0.01
2020-11-02T09:12:55.179Z,-0.00,0.00
2020-11-02T09:12:55.195Z,-0.00,0.00
2020-11-02T09:12:55.211Z,0.00,-0.00
2020-11-02T09:12:55.213Z,-0.00,0.00
2020-11-02T09:12:55.227Z,0.00,-0.00
2020-11-02T09:12:55.243Z,0.00,-0.00
2020-11-02T09:12:55.259Z,0.00,0.00
2020-11-02T09:12:55.262Z,-0.00,0.00
2020-11-02T09:12:55.275Z,0.00,-0.00
2020-11-02T09:12:55.290Z,-0.00,-0.01
