timestamp,pitch
2020-11-21T07:49:15.406Z,84.92
2020-11-21T07:49:15.406Z,84.92
2020-11-21T07:49:15.422Z,84.92
2020-11-21T07:49:15.422Z,85.23
2020-11-21T07:49:15.438Z,85.23
2020-11-21T07:49:15.438Z,85.23
2020-11-21T07:49:15.454Z,85.23
2020-11-21T07:49:15.454Z,85.23
2020-11-21T07:49:15.470Z,85.23
2020-11-21T07:49:15.470Z,85.23
2020-11-21T07:49:15.485Z,85.23
2020-11-21T07:49:15.486Z,85.23
2020-11-21T07:49:15.502Z,85.23
2020-11-21T07:49:15.502Z,85.04
2020-11-21T07:49:15.502Z,85.04
2020-11-21T07:49:15.518Z,85.04
2020-11-21T07:49:15.518Z,85.04
2020-11-21T07:49:15.533Z,85.04
2020-11-21T07:49:15.534Z,85.04
2020-11-21T07:49:15.549Z,85.04
2020-11-21T07:49:15.550Z,85.04
2020-11-21T07:49:15.565Z,85.04
2020-11-21T07:49:15.566Z,85.04
2020-11-21T07:49:15.581Z,85.08
2020-11-21T07:49:15.582Z,85.08
2020-11-21T07:49:15.582Z,85.08
2020-11-21T07:49:15.597Z,85.08
2020-11-21T07:49:15.598Z,85.08
2020-11-21T07:49:15.613Z,85.08
2020-11-21T07:49:15.617Z,85.08
2020-11-21T07:49:15.637Z,85.08
2020-11-21T07:49:15.638Z,85.08
2020-11-21T07:49:15.645Z,85.08
2020-11-21T07:49:15.647Z,85.17
2020-11-21T07:49:15.661Z,85.17
2020-11-21T07:49:15.663Z,85.17
2020-11-21T07:49:15.677Z,85.17
2020-11-21T07:49:15.682Z,85.17
2020-11-21T07:49:15.682Z,85.17
2020-11-21T07:49:15.693Z,85.17
2020-11-21T07:49:15.696Z,85.17
2020-11-21T07:49:15.709Z,85.17
2020-11-21T07:49:15.709Z,85.17
2020-11-21T07:49:15.725Z,85.17
2020-11-21T07:49:15.725Z,85.17
2020-11-21T07:49:15.741Z,85.17
2020-11-21T07:49:15.742Z,85.17
2020-11-21T07:49:15.757Z,85.17
2020-11-21T07:49:15.757Z,85.17
2020-11-21T07:49:15.757Z,85.17
2020-11-21T07:49:15.773Z,85.17
2020-11-21T07:49:15.773Z,85.17
2020-11-21T07:49:15.788Z,85.17
2020-11-21T07:49:15.789Z,85.05
2020-11-21T07:49:15.804Z,85.05
2020-11-21T07:49:15.805Z,85.05
2020-11-21T07:49:15.820Z,85.05
2020-11-21T07:49:15.821Z,85.05
2020-11-21T07:49:15.836Z,85.05
2020-11-21T07:49:15.837Z,85.05
2020-11-21T07:49:15.852Z,85.05
2020-11-21T07:49:15.853Z,85.05
2020-11-21T07:49:15.853Z,85.05
2020-11-21T07:49:15.868Z,84.90
2020-11-21T07:49:15.869Z,84.90
2020-11-21T07:49:15.888Z,84.90
2020-11-21T07:49:15.888Z,84.90
2020-11-21T07:49:15.900Z,84.90
2020-11-21T07:49:15.900Z,84.90
2020-11-21T07:49:15.916Z,84.90
2020-11-21T07:49:15.917Z,84.90
2020-11-21T07:49:15.932Z,84.90
2020-11-21T07:49:15.932Z,84.90
2020-11-21T07:49:15.933Z,85.23
2020-11-21T07:49:15.948Z,85.23
2020-11-21T07:49:15.948Z,85.23
2020-11-21T07:49:15.964Z,85.23
2020-11-21T07:49:15.964Z,85.23
2020-11-21T07:49:15.981Z,85.23
2020-11-21T07:49:15.982Z,85.23
2020-11-21T07:49:15.996Z,85.23
2020-11-21T07:49:15.997Z,85.23
2020-11-21T07:49:16.012Z,85.23
2020-11-21T07:49:16.014Z,85.09
2020-11-21T07:49:16.028Z,85.09
2020-11-21T07:49:16.030Z,85.09
2020-11-21T07:49:16.031Z,85.09
2020-11-21T07:49:16.044Z,85.09
2020-11-21T07:49:16.047Z,85.09
2020-11-21T07:49:16.062Z,85.09
2020-11-21T07:49:16.066Z,85.09
2020-11-21T07:49:16.075Z,85.09
2020-11-21T07:49:16.076Z,85.09
2020-11-21T07:49:16.091Z,85.02
2020-11-21T07:49:16.092Z,85.02
2020-11-21T07:49:16.107Z,85.02
2020-11-21T07:49:16.108Z,85.02
2020-11-21T07:49:16.108Z,85.02
2020-11-21T07:49:16.169Z,85.02
2020-11-21T07:49:16.170Z,85.02
2020-11-21T07:49:16.170Z,85.02
2020-11-21T07:49:16.171Z,85.02
2020-11-21T07:49:16.171Z,85.02
2020-11-21T07:49:16.171Z,84.92
2020-11-21T07:49:16.172Z,84.92
2020-11-21T07:49:16.173Z,84.92
2020-11-21T07:49:16.187Z,84.92
2020-11-21T07:49:16.188Z,84.92
2020-11-21T07:49:16.209Z,84.92
2020-11-21T07:49:16.219Z,84.92
2020-11-21T07:49:16.220Z,84.92
2020-11-21T07:49:16.222Z,84.92
2020-11-21T07:49:16.223Z,84.92
2020-11-21T07:49:16.235Z,85.08
2020-11-21T07:49:16.235Z,85.08
2020-11-21T07:49:16.251Z,85.08
2020-11-21T07:49:16.252Z,85.08
2020-11-21T07:49:16.267Z,85.08
2020-11-21T07:49:16.268Z,85.08
2020-11-21T07:49:16.283Z,85.08
2020-11-21T07:49:16.284Z,85.08
2020-11-21T07:49:16.284Z,85.08
2020-11-21T07:49:16.299Z,85.08
2020-11-21T07:49:16.301Z,85.03
2020-11-21T07:49:16.315Z,85.03
2020-11-21T07:49:16.317Z,85.03
2020-11-21T07:49:16.331Z,85.03
2020-11-21T07:49:16.333Z,85.03
2020-11-21T07:49:16.347Z,85.03
2020-11-21T07:49:16.349Z,85.03
2020-11-21T07:49:16.363Z,85.03
2020-11-21T07:49:16.367Z,85.03
2020-11-21T07:49:16.379Z,85.03
2020-11-21T07:49:16.392Z,84.88
2020-11-21T07:49:16.392Z,84.88
2020-11-21T07:49:16.394Z,84.88
2020-11-21T07:49:16.400Z,84.88
2020-11-21T07:49:16.410Z,84.88
2020-11-21T07:49:16.417Z,84.88
2020-11-21T07:49:16.427Z,84.88
2020-11-21T07:49:16.434Z,84.88
2020-11-21T07:49:16.442Z,84.88
2020-11-21T07:49:16.443Z,84.88
2020-11-21T07:49:16.458Z,85.15
2020-11-21T07:49:16.458Z,85.15
2020-11-21T07:49:16.459Z,85.15
2020-11-21T07:49:16.474Z,85.15
2020-11-21T07:49:16.474Z,85.15
2020-11-21T07:49:16.490Z,85.15
2020-11-21T07:49:16.491Z,85.15
2020-11-21T07:49:16.506Z,85.15
2020-11-21T07:49:16.506Z,85.15
2020-11-21T07:49:16.522Z,85.15
2020-11-21T07:49:16.522Z,85.02
2020-11-21T07:49:16.538Z,85.02
2020-11-21T07:49:16.538Z,85.02
2020-11-21T07:49:16.554Z,85.02
2020-11-21T07:49:16.554Z,85.02
2020-11-21T07:49:16.554Z,85.02
2020-11-21T07:49:16.570Z,85.02
2020-11-21T07:49:16.570Z,85.02
2020-11-21T07:49:16.586Z,85.02
2020-11-21T07:49:16.586Z,85.02
2020-11-21T07:49:16.602Z,84.98
2020-11-21T07:49:16.602Z,84.98
2020-11-21T07:49:16.618Z,84.98
2020-11-21T07:49:16.618Z,84.98
2020-11-21T07:49:16.634Z,84.98
2020-11-21T07:49:16.647Z,84.98
2020-11-21T07:49:16.647Z,84.98
2020-11-21T07:49:16.649Z,84.98
2020-11-21T07:49:16.650Z,84.98
2020-11-21T07:49:16.665Z,84.98
2020-11-21T07:49:16.666Z,85.01
2020-11-21T07:49:16.681Z,85.01
2020-11-21T07:49:16.683Z,85.01
2020-11-21T07:49:16.697Z,85.01
2020-11-21T07:49:16.699Z,85.01
2020-11-21T07:49:16.713Z,85.01
2020-11-21T07:49:16.716Z,85.01
2020-11-21T07:49:16.729Z,85.01
2020-11-21T07:49:16.734Z,85.01
2020-11-21T07:49:16.734Z,85.01
2020-11-21T07:49:16.745Z,85.25
2020-11-21T07:49:16.752Z,85.25
2020-11-21T07:49:16.761Z,85.25
2020-11-21T07:49:16.767Z,85.25
2020-11-21T07:49:16.777Z,85.25
2020-11-21T07:49:16.783Z,85.25
2020-11-21T07:49:16.794Z,85.25
2020-11-21T07:49:16.801Z,85.25
2020-11-21T07:49:16.809Z,85.25
2020-11-21T07:49:16.810Z,85.25
2020-11-21T07:49:16.817Z,84.87
2020-11-21T07:49:16.825Z,84.87
2020-11-21T07:49:16.825Z,84.87
2020-11-21T07:49:16.841Z,84.87
2020-11-21T07:49:16.841Z,84.87
2020-11-21T07:49:16.857Z,84.87
2020-11-21T07:49:16.857Z,84.87
2020-11-21T07:49:16.873Z,84.87
2020-11-21T07:49:16.873Z,84.87
2020-11-21T07:49:16.893Z,84.87
2020-11-21T07:49:16.898Z,85.09
2020-11-21T07:49:16.905Z,85.09
2020-11-21T07:49:16.905Z,85.09
2020-11-21T07:49:16.905Z,85.09
2020-11-21T07:49:16.921Z,85.09
2020-11-21T07:49:16.922Z,85.09
2020-11-21T07:49:16.937Z,85.09
2020-11-21T07:49:16.937Z,85.09
2020-11-21T07:49:16.953Z,85.09
2020-11-21T07:49:16.953Z,85.09
2020-11-21T07:49:16.968Z,85.02
2020-11-21T07:49:16.969Z,85.02
2020-11-21T07:49:16.985Z,85.02
2020-11-21T07:49:16.985Z,85.02
2020-11-21T07:49:16.986Z,85.02
2020-11-21T07:49:17.000Z,85.02
2020-11-21T07:49:17.001Z,85.02
2020-11-21T07:49:17.016Z,85.02
2020-11-21T07:49:17.017Z,85.02
2020-11-21T07:49:17.032Z,85.02
2020-11-21T07:49:17.033Z,85.05
2020-11-21T07:49:17.048Z,85.05
2020-11-21T07:49:17.049Z,85.05
2020-11-21T07:49:17.064Z,85.05
2020-11-21T07:49:17.065Z,85.05
2020-11-21T07:49:17.080Z,85.05
2020-11-21T07:49:17.081Z,85.05
2020-11-21T07:49:17.081Z,85.05
2020-11-21T07:49:17.096Z,85.05
2020-11-21T07:49:17.096Z,85.05
2020-11-21T07:49:17.112Z,85.11
2020-11-21T07:49:17.114Z,85.11
2020-11-21T07:49:17.128Z,85.11
2020-11-21T07:49:17.135Z,85.11
2020-11-21T07:49:17.151Z,85.11
2020-11-21T07:49:17.152Z,85.11
2020-11-21T07:49:17.160Z,85.11
2020-11-21T07:49:17.164Z,85.11
2020-11-21T07:49:17.164Z,85.11
2020-11-21T07:49:17.176Z,85.11
2020-11-21T07:49:17.176Z,85.05
2020-11-21T07:49:17.192Z,85.05
2020-11-21T07:49:17.192Z,85.05
2020-11-21T07:49:17.208Z,85.05
2020-11-21T07:49:17.208Z,85.05
2020-11-21T07:49:17.224Z,85.05
2020-11-21T07:49:17.224Z,85.05
2020-11-21T07:49:17.240Z,85.05
2020-11-21T07:49:17.240Z,85.05
2020-11-21T07:49:17.255Z,85.05
2020-11-21T07:49:17.256Z,85.07
2020-11-21T07:49:17.256Z,85.07
2020-11-21T07:49:17.271Z,85.07
2020-11-21T07:49:17.272Z,85.07
2020-11-21T07:49:17.287Z,85.07
2020-11-21T07:49:17.288Z,85.07
2020-11-21T07:49:17.303Z,85.07
2020-11-21T07:49:17.304Z,85.07
2020-11-21T07:49:17.319Z,85.07
2020-11-21T07:49:17.320Z,85.07
2020-11-21T07:49:17.335Z,85.08
2020-11-21T07:49:17.336Z,85.08
2020-11-21T07:49:17.336Z,85.08
2020-11-21T07:49:17.351Z,85.08
2020-11-21T07:49:17.352Z,85.08
2020-11-21T07:49:17.367Z,85.08
2020-11-21T07:49:17.368Z,85.08
2020-11-21T07:49:17.383Z,85.08
2020-11-21T07:49:17.387Z,85.08
2020-11-21T07:49:17.399Z,85.08
2020-11-21T07:49:17.399Z,84.75
2020-11-21T07:49:17.415Z,84.75
2020-11-21T07:49:17.415Z,84.75
2020-11-21T07:49:17.431Z,84.75
2020-11-21T07:49:17.431Z,84.75
2020-11-21T07:49:17.432Z,84.75
2020-11-21T07:49:17.447Z,84.75
2020-11-21T07:49:17.447Z,84.75
2020-11-21T07:49:17.463Z,84.75
2020-11-21T07:49:17.464Z,84.75
2020-11-21T07:49:17.479Z,85.25
2020-11-21T07:49:17.480Z,85.25
2020-11-21T07:49:17.495Z,85.25
2020-11-21T07:49:17.497Z,85.25
2020-11-21T07:49:17.511Z,85.25
2020-11-21T07:49:17.514Z,85.25
2020-11-21T07:49:17.527Z,85.25
2020-11-21T07:49:17.530Z,85.25
2020-11-21T07:49:17.530Z,85.25
2020-11-21T07:49:17.542Z,85.25
2020-11-21T07:49:17.544Z,84.95
2020-11-21T07:49:17.558Z,84.95
2020-11-21T07:49:17.559Z,84.95
2020-11-21T07:49:17.574Z,84.95
2020-11-21T07:49:17.575Z,84.95
2020-11-21T07:49:17.590Z,84.95
2020-11-21T07:49:17.591Z,84.95
2020-11-21T07:49:17.606Z,84.95
2020-11-21T07:49:17.607Z,84.95
2020-11-21T07:49:17.607Z,84.95
2020-11-21T07:49:17.622Z,84.98
2020-11-21T07:49:17.623Z,84.98
2020-11-21T07:49:17.643Z,84.98
2020-11-21T07:49:17.653Z,84.98
2020-11-21T07:49:17.654Z,84.98
2020-11-21T07:49:17.654Z,84.98
2020-11-21T07:49:17.670Z,84.98
2020-11-21T07:49:17.671Z,84.98
2020-11-21T07:49:17.686Z,84.98
2020-11-21T07:49:17.686Z,84.98
2020-11-21T07:49:17.702Z,84.73
2020-11-21T07:49:17.702Z,84.73
2020-11-21T07:49:17.703Z,84.73
2020-11-21T07:49:17.718Z,84.73
2020-11-21T07:49:17.718Z,84.73
2020-11-21T07:49:17.734Z,84.73
2020-11-21T07:49:17.734Z,84.73
2020-11-21T07:49:17.750Z,84.73
2020-11-21T07:49:17.751Z,84.73
2020-11-21T07:49:17.766Z,84.73
2020-11-21T07:49:17.766Z,85.17
2020-11-21T07:49:17.782Z,85.17
2020-11-21T07:49:17.782Z,85.17
2020-11-21T07:49:17.783Z,85.17
2020-11-21T07:49:17.798Z,85.17
2020-11-21T07:49:17.798Z,85.17
2020-11-21T07:49:17.814Z,85.17
2020-11-21T07:49:17.814Z,85.17
2020-11-21T07:49:17.830Z,85.17
2020-11-21T07:49:17.831Z,85.17
2020-11-21T07:49:17.845Z,84.97
2020-11-21T07:49:17.847Z,84.97
2020-11-21T07:49:17.861Z,84.97
2020-11-21T07:49:17.864Z,84.97
2020-11-21T07:49:17.877Z,84.97
2020-11-21T07:49:17.880Z,84.97
2020-11-21T07:49:17.880Z,84.97
2020-11-21T07:49:17.904Z,84.97
2020-11-21T07:49:17.905Z,84.97
2020-11-21T07:49:17.909Z,84.97
2020-11-21T07:49:17.910Z,85.20
2020-11-21T07:49:17.925Z,85.20
2020-11-21T07:49:17.926Z,85.20
2020-11-21T07:49:17.941Z,85.20
2020-11-21T07:49:17.942Z,85.20
2020-11-21T07:49:17.957Z,85.20
2020-11-21T07:49:17.957Z,85.20
2020-11-21T07:49:17.958Z,85.20
2020-11-21T07:49:17.973Z,85.20
2020-11-21T07:49:17.973Z,85.20
2020-11-21T07:49:17.989Z,84.89
2020-11-21T07:49:17.989Z,84.89
2020-11-21T07:49:18.005Z,84.89
2020-11-21T07:49:18.005Z,84.89
2020-11-21T07:49:18.021Z,84.89
2020-11-21T07:49:18.021Z,84.89
2020-11-21T07:49:18.037Z,84.89
2020-11-21T07:49:18.037Z,84.89
2020-11-21T07:49:18.053Z,84.89
2020-11-21T07:49:18.053Z,84.89
2020-11-21T07:49:18.053Z,85.22
2020-11-21T07:49:18.069Z,85.22
2020-11-21T07:49:18.069Z,85.22
2020-11-21T07:49:18.085Z,85.22
2020-11-21T07:49:18.085Z,85.22
2020-11-21T07:49:18.101Z,85.22
2020-11-21T07:49:18.101Z,85.22
2020-11-21T07:49:18.117Z,85.22
2020-11-21T07:49:18.117Z,85.22
2020-11-21T07:49:18.133Z,85.22
2020-11-21T07:49:18.133Z,85.09
2020-11-21T07:49:18.133Z,85.09
2020-11-21T07:49:18.152Z,85.09
2020-11-21T07:49:18.156Z,85.09
2020-11-21T07:49:18.164Z,85.09
2020-11-21T07:49:18.165Z,85.09
2020-11-21T07:49:18.180Z,85.09
2020-11-21T07:49:18.181Z,85.09
2020-11-21T07:49:18.196Z,85.09
2020-11-21T07:49:18.197Z,85.09
2020-11-21T07:49:18.212Z,84.98
2020-11-21T07:49:18.213Z,84.98
2020-11-21T07:49:18.228Z,84.98
2020-11-21T07:49:18.230Z,84.98
2020-11-21T07:49:18.230Z,84.98
2020-11-21T07:49:18.244Z,84.98
2020-11-21T07:49:18.246Z,84.98
2020-11-21T07:49:18.261Z,84.98
2020-11-21T07:49:18.265Z,84.98
2020-11-21T07:49:18.276Z,84.98
2020-11-21T07:49:18.280Z,85.28
2020-11-21T07:49:18.292Z,85.28
2020-11-21T07:49:18.293Z,85.28
2020-11-21T07:49:18.308Z,85.28
2020-11-21T07:49:18.308Z,85.28
2020-11-21T07:49:18.309Z,85.28
2020-11-21T07:49:18.324Z,85.28
2020-11-21T07:49:18.324Z,85.28
2020-11-21T07:49:18.340Z,85.28
2020-11-21T07:49:18.340Z,85.28
2020-11-21T07:49:18.356Z,85.19
2020-11-21T07:49:18.356Z,85.19
2020-11-21T07:49:18.372Z,85.19
2020-11-21T07:49:18.372Z,85.19
2020-11-21T07:49:18.389Z,85.19
2020-11-21T07:49:18.390Z,85.19
2020-11-21T07:49:18.408Z,85.19
2020-11-21T07:49:18.409Z,85.19
2020-11-21T07:49:18.410Z,85.19
2020-11-21T07:49:18.420Z,85.19
2020-11-21T07:49:18.420Z,84.68
2020-11-21T07:49:18.435Z,84.68
2020-11-21T07:49:18.436Z,84.68
2020-11-21T07:49:18.451Z,84.68
2020-11-21T07:49:18.452Z,84.68
2020-11-21T07:49:18.467Z,84.68
2020-11-21T07:49:18.468Z,84.68
2020-11-21T07:49:18.483Z,84.68
2020-11-21T07:49:18.484Z,84.68
2020-11-21T07:49:18.484Z,84.68
2020-11-21T07:49:18.499Z,84.87
2020-11-21T07:49:18.500Z,84.87
2020-11-21T07:49:18.515Z,84.87
2020-11-21T07:49:18.515Z,84.87
2020-11-21T07:49:18.531Z,84.87
2020-11-21T07:49:18.532Z,84.87
2020-11-21T07:49:18.547Z,84.87
2020-11-21T07:49:18.548Z,84.87
2020-11-21T07:49:18.563Z,84.87
2020-11-21T07:49:18.564Z,84.87
2020-11-21T07:49:18.579Z,84.89
2020-11-21T07:49:18.579Z,84.89
2020-11-21T07:49:18.580Z,84.89
2020-11-21T07:49:18.595Z,84.89
2020-11-21T07:49:18.596Z,84.89
2020-11-21T07:49:18.611Z,84.89
2020-11-21T07:49:18.614Z,84.89
2020-11-21T07:49:18.627Z,84.89
2020-11-21T07:49:18.630Z,84.89
2020-11-21T07:49:18.646Z,84.89
2020-11-21T07:49:18.649Z,85.00
2020-11-21T07:49:18.659Z,85.00
2020-11-21T07:49:18.659Z,85.00
2020-11-21T07:49:18.659Z,85.00
2020-11-21T07:49:18.675Z,85.00
2020-11-21T07:49:18.675Z,85.00
2020-11-21T07:49:18.691Z,85.00
2020-11-21T07:49:18.691Z,85.00
2020-11-21T07:49:18.707Z,85.00
2020-11-21T07:49:18.707Z,85.00
2020-11-21T07:49:18.722Z,84.91
2020-11-21T07:49:18.723Z,84.91
2020-11-21T07:49:18.738Z,84.91
2020-11-21T07:49:18.739Z,84.91
2020-11-21T07:49:18.754Z,84.91
2020-11-21T07:49:18.755Z,84.91
2020-11-21T07:49:18.755Z,84.91
2020-11-21T07:49:18.770Z,84.91
2020-11-21T07:49:18.771Z,84.91
2020-11-21T07:49:18.786Z,84.91
2020-11-21T07:49:18.787Z,85.26
2020-11-21T07:49:18.802Z,85.26
2020-11-21T07:49:18.803Z,85.26
2020-11-21T07:49:18.818Z,85.26
2020-11-21T07:49:18.819Z,85.26
2020-11-21T07:49:18.834Z,85.26
2020-11-21T07:49:18.834Z,85.26
2020-11-21T07:49:18.835Z,85.26
2020-11-21T07:49:18.850Z,85.26
2020-11-21T07:49:18.851Z,85.26
2020-11-21T07:49:18.866Z,85.14
2020-11-21T07:49:18.866Z,85.14
2020-11-21T07:49:18.882Z,85.14
2020-11-21T07:49:18.883Z,85.14
2020-11-21T07:49:18.904Z,85.14
2020-11-21T07:49:18.905Z,85.14
2020-11-21T07:49:18.914Z,85.14
2020-11-21T07:49:18.914Z,85.14
2020-11-21T07:49:18.930Z,85.14
2020-11-21T07:49:18.931Z,85.14
2020-11-21T07:49:18.931Z,84.67
2020-11-21T07:49:18.946Z,84.67
2020-11-21T07:49:18.946Z,84.67
2020-11-21T07:49:18.962Z,84.67
2020-11-21T07:49:18.964Z,84.67
2020-11-21T07:49:18.978Z,84.67
2020-11-21T07:49:18.979Z,84.67
2020-11-21T07:49:18.994Z,84.67
2020-11-21T07:49:18.996Z,84.67
2020-11-21T07:49:19.010Z,84.67
2020-11-21T07:49:19.013Z,85.08
2020-11-21T07:49:19.014Z,85.08
2020-11-21T07:49:19.025Z,85.08
2020-11-21T07:49:19.026Z,85.08
2020-11-21T07:49:19.041Z,85.08
2020-11-21T07:49:19.042Z,85.08
2020-11-21T07:49:19.057Z,85.08
2020-11-21T07:49:19.058Z,85.08
2020-11-21T07:49:19.073Z,85.08
2020-11-21T07:49:19.074Z,85.08
2020-11-21T07:49:19.089Z,84.83
2020-11-21T07:49:19.090Z,84.83
2020-11-21T07:49:19.105Z,84.83
2020-11-21T07:49:19.106Z,84.83
2020-11-21T07:49:19.106Z,84.83
2020-11-21T07:49:19.121Z,84.83
2020-11-21T07:49:19.122Z,84.83
2020-11-21T07:49:19.137Z,84.83
2020-11-21T07:49:19.138Z,84.83
2020-11-21T07:49:19.155Z,84.83
2020-11-21T07:49:19.158Z,85.10
2020-11-21T07:49:19.169Z,85.10
2020-11-21T07:49:19.169Z,85.10
2020-11-21T07:49:19.185Z,85.10
2020-11-21T07:49:19.185Z,85.10
2020-11-21T07:49:19.186Z,85.10
2020-11-21T07:49:19.201Z,85.10
2020-11-21T07:49:19.201Z,85.10
2020-11-21T07:49:19.217Z,85.10
2020-11-21T07:49:19.217Z,85.10
2020-11-21T07:49:19.233Z,84.69
2020-11-21T07:49:19.233Z,84.69
2020-11-21T07:49:19.249Z,84.69
2020-11-21T07:49:19.249Z,84.69
2020-11-21T07:49:19.265Z,84.69
2020-11-21T07:49:19.265Z,84.69
2020-11-21T07:49:19.281Z,84.69
2020-11-21T07:49:19.282Z,84.69
2020-11-21T07:49:19.282Z,84.69
2020-11-21T07:49:19.297Z,84.69
2020-11-21T07:49:19.298Z,84.97
2020-11-21T07:49:19.312Z,84.97
2020-11-21T07:49:19.314Z,84.97
2020-11-21T07:49:19.328Z,84.97
2020-11-21T07:49:19.329Z,84.97
2020-11-21T07:49:19.344Z,84.97
2020-11-21T07:49:19.346Z,84.97
2020-11-21T07:49:19.362Z,84.97
2020-11-21T07:49:19.364Z,84.97
2020-11-21T07:49:19.364Z,84.97
2020-11-21T07:49:19.377Z,85.07
2020-11-21T07:49:19.381Z,85.07
2020-11-21T07:49:19.399Z,85.07
2020-11-21T07:49:19.405Z,85.07
2020-11-21T07:49:19.409Z,85.07
2020-11-21T07:49:19.422Z,85.07
2020-11-21T07:49:19.424Z,85.07
2020-11-21T07:49:19.424Z,85.07
2020-11-21T07:49:19.440Z,85.07
2020-11-21T07:49:19.441Z,85.07
2020-11-21T07:49:19.456Z,84.81
2020-11-21T07:49:19.456Z,84.81
2020-11-21T07:49:19.456Z,84.81
2020-11-21T07:49:19.472Z,84.81
2020-11-21T07:49:19.473Z,84.81
2020-11-21T07:49:19.488Z,84.81
2020-11-21T07:49:19.488Z,84.81
2020-11-21T07:49:19.504Z,84.81
2020-11-21T07:49:19.504Z,84.81
2020-11-21T07:49:19.520Z,84.81
2020-11-21T07:49:19.520Z,85.22
2020-11-21T07:49:19.536Z,85.22
2020-11-21T07:49:19.536Z,85.22
2020-11-21T07:49:19.537Z,85.22
2020-11-21T07:49:19.552Z,85.22
2020-11-21T07:49:19.552Z,85.22
2020-11-21T07:49:19.568Z,85.22
2020-11-21T07:49:19.568Z,85.22
2020-11-21T07:49:19.584Z,85.22
2020-11-21T07:49:19.584Z,85.22
2020-11-21T07:49:19.600Z,84.90
2020-11-21T07:49:19.600Z,84.90
2020-11-21T07:49:19.616Z,84.90
2020-11-21T07:49:19.616Z,84.90
2020-11-21T07:49:19.631Z,84.90
2020-11-21T07:49:19.632Z,84.90
2020-11-21T07:49:19.632Z,84.90
2020-11-21T07:49:19.649Z,84.90
2020-11-21T07:49:19.653Z,84.90
2020-11-21T07:49:19.663Z,84.90
2020-11-21T07:49:19.665Z,84.91
2020-11-21T07:49:19.679Z,84.91
2020-11-21T07:49:19.680Z,84.91
2020-11-21T07:49:19.695Z,84.91
2020-11-21T07:49:19.696Z,84.91
2020-11-21T07:49:19.711Z,84.91
2020-11-21T07:49:19.714Z,84.91
2020-11-21T07:49:19.714Z,84.91
2020-11-21T07:49:19.727Z,84.91
2020-11-21T07:49:19.731Z,84.91
2020-11-21T07:49:19.743Z,85.14
2020-11-21T07:49:19.747Z,85.14
2020-11-21T07:49:19.759Z,85.14
2020-11-21T07:49:19.759Z,85.14
2020-11-21T07:49:19.775Z,85.14
