2020-11-24T01:26:31.541Z,RTU04 Ready
2020-11-24T01:26:31.668Z,init good
2020-11-24T01:26:31.923Z,83.89
2020-11-24T01:26:32.034Z,83.89
2020-11-24T01:26:32.130Z,83.89
2020-11-24T01:26:32.226Z,83.89
2020-11-24T01:26:32.337Z,83.89
2020-11-24T01:26:32.433Z,83.89
2020-11-24T01:26:32.529Z,83.89
2020-11-24T01:26:32.640Z,83.89
2020-11-24T01:26:32.736Z,83.89
2020-11-24T01:26:32.848Z,83.89
2020-11-24T01:26:32.943Z,83.89
2020-11-24T01:26:33.039Z,83.89
2020-11-24T01:26:33.151Z,83.89
2020-11-24T01:26:33.246Z,83.89
2020-11-24T01:26:33.342Z,83.89
2020-11-24T01:26:33.453Z,83.89
2020-11-24T01:26:33.549Z,83.89
2020-11-24T01:26:33.661Z,83.89
2020-11-24T01:26:33.757Z,83.89
2020-11-24T01:26:33.852Z,83.89
2020-11-24T01:26:33.964Z,83.89
2020-11-24T01:26:34.060Z,83.89
2020-11-24T01:26:34.155Z,83.89
2020-11-24T01:26:34.267Z,83.89
2020-11-24T01:26:34.362Z,83.89
2020-11-24T01:26:34.474Z,83.89
2020-11-24T01:26:34.570Z,83.89
2020-11-24T01:26:34.666Z,83.89
2020-11-24T01:26:34.777Z,83.89
2020-11-24T01:26:34.873Z,83.89
2020-11-24T01:26:34.968Z,83.89
2020-11-24T01:26:35.080Z,83.89
2020-11-24T01:26:35.176Z,83.89
2020-11-24T01:26:35.287Z,83.89
2020-11-24T01:26:35.383Z,83.89
2020-11-24T01:26:35.479Z,83.89
2020-11-24T01:26:35.590Z,83.89
2020-11-24T01:26:35.686Z,83.89
2020-11-24T01:26:35.781Z,83.89
2020-11-24T01:26:35.895Z,83.89
2020-11-24T01:26:35.989Z,83.89
2020-11-24T01:26:36.100Z,83.89
2020-11-24T01:26:36.196Z,83.89
2020-11-24T01:26:36.292Z,83.89
2020-11-24T01:26:36.403Z,83.89
2020-11-24T01:26:36.499Z,83.89
2020-11-24T01:26:36.595Z,83.89
2020-11-24T01:26:36.706Z,83.89
2020-11-24T01:26:36.802Z,83.89
2020-11-24T01:26:36.914Z,83.89
2020-11-24T01:26:37.009Z,83.89
2020-11-24T01:26:37.105Z,83.89
2020-11-24T01:26:37.216Z,83.89
2020-11-24T01:26:37.312Z,83.89
2020-11-24T01:26:37.424Z,83.89
2020-11-24T01:26:37.519Z,83.89
2020-11-24T01:26:37.615Z,83.89
2020-11-24T01:26:37.727Z,83.89
2020-11-24T01:26:37.823Z,83.89
2020-11-24T01:26:37.920Z,83.89
2020-11-24T01:26:38.033Z,83.89
2020-11-24T01:26:38.125Z,83.89
2020-11-24T01:26:38.237Z,83.89
2020-11-24T01:26:38.332Z,83.89
2020-11-24T01:26:38.428Z,83.89
2020-11-24T01:26:38.540Z,83.89
2020-11-24T01:26:38.635Z,83.89
2020-11-24T01:26:38.731Z,83.89
2020-11-24T01:26:38.843Z,83.89
2020-11-24T01:26:38.938Z,83.89
2020-11-24T01:26:39.050Z,83.89
2020-11-24T01:26:39.146Z,83.89
2020-11-24T01:26:39.242Z,83.89
2020-11-24T01:26:39.353Z,83.89
2020-11-24T01:26:39.449Z,83.89
2020-11-24T01:26:39.544Z,83.89
2020-11-24T01:26:39.656Z,83.89
2020-11-24T01:26:39.752Z,83.89
2020-11-24T01:26:39.863Z,83.89
2020-11-24T01:26:39.959Z,83.89
2020-11-24T01:26:40.055Z,83.89
2020-11-24T01:26:40.166Z,83.89
2020-11-24T01:26:40.262Z,83.89
2020-11-24T01:26:40.358Z,83.89
2020-11-24T01:26:40.469Z,83.89
2020-11-24T01:26:40.565Z,83.89
2020-11-24T01:26:40.676Z,83.89
2020-11-24T01:26:40.772Z,83.89
2020-11-24T01:26:40.868Z,83.89
2020-11-24T01:26:40.979Z,83.89
2020-11-24T01:26:41.075Z,83.89
2020-11-24T01:26:41.171Z,83.89
2020-11-24T01:26:41.282Z,83.89
2020-11-24T01:26:41.378Z,83.89
2020-11-24T01:26:41.490Z,83.89
2020-11-24T01:26:41.585Z,83.89
2020-11-24T01:26:41.681Z,83.89
2020-11-24T01:26:41.792Z,83.89
2020-11-24T01:26:41.888Z,83.89
2020-11-24T01:26:42.000Z,83.89
2020-11-24T01:26:42.096Z,83.89
2020-11-24T01:26:42.191Z,83.89
2020-11-24T01:26:42.303Z,83.89
2020-11-24T01:26:42.399Z,83.89
2020-11-24T01:26:42.494Z,83.89
2020-11-24T01:26:42.605Z,83.89
2020-11-24T01:26:42.701Z,83.89
2020-11-24T01:26:42.813Z,83.89
2020-11-24T01:26:42.909Z,83.89
2020-11-24T01:26:43.004Z,83.89
2020-11-24T01:26:43.116Z,83.89
2020-11-24T01:26:43.212Z,83.89
2020-11-24T01:26:43.307Z,83.89
2020-11-24T01:26:43.419Z,83.89
2020-11-24T01:26:43.515Z,83.89
2020-11-24T01:26:43.626Z,83.89
2020-11-24T01:26:43.722Z,83.89
2020-11-24T01:26:43.817Z,83.89
2020-11-24T01:26:43.929Z,83.89
2020-11-24T01:26:44.025Z,83.89
2020-11-24T01:26:44.120Z,83.89
2020-11-24T01:26:44.232Z,83.89
2020-11-24T01:26:44.328Z,83.89
2020-11-24T01:26:44.439Z,83.89
2020-11-24T01:26:44.535Z,83.89
2020-11-24T01:26:44.631Z,83.89
2020-11-24T01:26:44.742Z,83.89
2020-11-24T01:26:44.838Z,83.89
2020-11-24T01:26:44.934Z,83.89
2020-11-24T01:26:45.045Z,83.89
2020-11-24T01:26:45.141Z,83.89
2020-11-24T01:26:45.252Z,83.89
2020-11-24T01:26:45.348Z,83.89
2020-11-24T01:26:45.444Z,83.89
2020-11-24T01:26:45.555Z,83.89
2020-11-24T01:26:45.651Z,83.89
2020-11-24T01:26:45.747Z,83.89
2020-11-24T01:26:45.859Z,83.89
2020-11-24T01:26:45.954Z,83.89
2020-11-24T01:26:46.066Z,83.89
2020-11-24T01:26:46.161Z,83.89
2020-11-24T01:26:46.257Z,83.89
2020-11-24T01:26:46.369Z,83.89
2020-11-24T01:26:46.464Z,83.89
2020-11-24T01:26:46.576Z,83.89
2020-11-24T01:26:46.672Z,83.89
2020-11-24T01:26:46.767Z,83.89
2020-11-24T01:26:46.879Z,83.89
2020-11-24T01:26:46.974Z,83.89
